scenario,variant,rep,cpu,INP,INP_W,INP_H,INP_R,LoAFsum,LoAFcount,LoAFsum_500ms,LoAFcount_500ms,LoAFany_500ms,source_dir
form,I2+I4,7,6.0,24,1.0999999642372131,0.0,22.900000035762787,3361.688,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I4,8,6.0,24,1.0999999642372131,0.0,22.900000035762787,3371.3369999642373,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I4,9,6.0,24,2.199999988079071,0.0,21.80000001192093,3425.465999964237,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I4,10,6.0,24,2.0,0.0,22.0,3416.2010000119208,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I4,11,6.0,24,1.5,0.0,22.5,3391.397,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I4,12,6.0,24,2.599999964237213,0.0,21.400000035762787,3371.7680000357627,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I4,13,6.0,32,1.5,0.0,30.5,3358.233999976158,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I4,14,6.0,24,2.0,0.0,22.0,3373.043999988079,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I4,15,6.0,24,1.699999988079071,0.0,22.30000001192093,3376.650999988079,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,1,6.0,3320,1.699999988079071,3285.199999988079,33.10000002384186,6671.699999988079,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,2,6.0,3312,1.199999988079071,3279.0,31.80000001192093,6679.699999988079,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,3,6.0,3312,2.400000035762787,3284.800000011921,24.799999952316284,6678.800000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,4,6.0,3304,2.099999964237213,3277.300000011921,24.600000023841858,6671.899999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,5,6.0,3304,1.699999988079071,3282.900000035763,19.399999976158142,6706.300000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,6,6.0,3320,1.899999976158142,3288.399999976158,29.700000047683716,6677.599999964237,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,7,6.0,4152,2.899999976158142,4121.300000011921,27.80000001192093,8317.000000059605,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,8,6.0,3408,1.699999988079071,3381.800000011921,24.5,6889.900000035763,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,9,6.0,3400,2.5,3370.699999988079,26.80000001192093,6846.600000023842,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,10,6.0,3456,1.9000000357627869,3431.699999988079,22.399999976158142,6907.199999988079,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,11,6.0,3392,1.699999988079071,3365.899999976158,24.400000035762787,6844.099999964237,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,12,6.0,3400,2.199999988079071,3371.600000023842,26.19999998807907,6875.899999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,13,6.0,3400,2.0,3377.699999988079,20.30000001192093,6872.300000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,14,6.0,3432,3.100000023841858,3402.2999999523163,26.600000023841858,6885.300000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I3,15,6.0,3376,1.699999988079071,3352.0,22.30000001192093,6818.800000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,1,6.0,3416,2.800000011920929,3388.699999988079,24.5,6845.699999928474,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,2,6.0,3408,1.5,3381.800000011921,24.69999998807907,6862.900000035763,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,3,6.0,3392,2.899999976158142,3363.600000023842,25.5,6831.699999988079,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,4,6.0,3440,1.800000011920929,3419.0,19.19999998807907,6911.5,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,5,6.0,3384,4.0,3352.600000023842,27.399999976158142,6833.199999928474,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,6,6.0,3392,2.299999952316284,3365.800000011921,23.900000035762787,6851.5,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,7,6.0,3384,2.0,3351.0,31.0,6802.900000035763,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,8,6.0,3392,2.100000023841858,3362.5,27.399999976158142,6824.899999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,9,6.0,3392,2.899999976158142,3367.600000023842,21.5,6838.800000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,10,6.0,3392,2.599999964237213,3360.400000035763,29.0,6855.300000071526,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,11,6.0,3408,3.5,3374.699999988079,29.80000001192093,6831.199999988079,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,12,6.0,3464,1.399999976158142,3437.7000000476837,24.899999976158142,6940.399999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,13,6.0,3400,1.9000000357627869,3373.599999964237,24.5,6848.899999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,14,6.0,3392,1.399999976158142,3359.800000011921,30.80000001192093,6854.600000023842,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I1,15,6.0,3400,2.800000011920929,3372.0,25.19999998807907,6866.399999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,1,6.0,40,3.300000011920929,2.699999988079071,34.0,3449.543,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,2,6.0,24,1.4000000357627869,0.0,22.599999964237213,3456.694,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,3,6.0,24,3.199999988079071,0.0,20.80000001192093,3474.165,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,4,6.0,32,2.399999976158142,0.0,29.600000023841858,3478.255000011921,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,5,6.0,24,2.099999964237213,0.10000002384185791,21.80000001192093,3476.356999952316,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,6,6.0,24,2.0,0.0,22.0,3455.562,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,7,6.0,24,1.600000023841858,0.0,22.399999976158142,3449.503,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,8,6.0,32,1.399999976158142,0.10000002384185791,30.5,3458.412000011921,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,9,6.0,24,2.100000023841858,0.0,21.899999976158142,3448.894000011921,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,10,6.0,32,2.299999952316284,0.0,29.700000047683716,3444.348999988079,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,11,6.0,24,1.800000011920929,0.0,22.19999998807907,3433.352999988079,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,12,6.0,32,2.800000011920929,0.0,29.19999998807907,3467.489,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,13,6.0,24,3.100000023841858,0.0,20.899999976158142,3445.436999976158,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,14,6.0,24,1.9000000357627869,0.0,22.099999964237213,3435.477999976158,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,15,6.0,24,2.0,0.0,22.0,3433.255000035763,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,1,6.0,32,2.199999988079071,0.0,29.80000001192093,3403.946000011921,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,2,6.0,24,2.300000011920929,0.0,21.69999998807907,3417.429000035763,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,3,6.0,24,1.300000011920929,0.0,22.69999998807907,3440.558999988079,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,4,6.0,32,2.5,0.0,29.5,3438.093999976158,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,5,6.0,24,1.399999976158142,0.0,22.600000023841858,3442.676000023842,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,6,6.0,32,2.699999988079071,0.0,29.30000001192093,3448.024000011921,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,7,6.0,24,3.300000011920929,0.0,20.69999998807907,3430.064,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,8,6.0,24,3.100000023841858,0.0,20.899999976158142,3429.579000035763,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,9,6.0,24,2.399999976158142,0.0,21.600000023841858,3416.3789999523165,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,10,6.0,24,1.300000011920929,0.0,22.69999998807907,3428.783000011921,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,11,6.0,24,3.199999988079071,0.0,20.80000001192093,3457.473999988079,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,12,6.0,24,1.5,0.0,22.5,3441.947999988079,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,13,6.0,24,2.300000011920929,0.0,21.69999998807907,3426.818,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,14,6.0,32,1.100000023841858,0.0,30.899999976158142,3477.144,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3+I4,15,6.0,32,2.900000035762787,0.0,29.099999964237213,3461.705000011921,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,1,6.0,32,2.699999988079071,0.0,29.30000001192093,3414.320999988079,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,2,6.0,32,2.0,0.0,30.0,3440.266999964237,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,3,6.0,24,1.9000000357627869,0.0,22.099999964237213,3447.2000000476837,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,4,6.0,32,3.100000023841858,0.0,28.899999976158142,3452.132999964237,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,5,6.0,24,1.9000000357627869,0.0,22.099999964237213,3488.1079999523163,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,6,6.0,24,2.199999988079071,0.0,21.80000001192093,3436.808999988079,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,7,6.0,24,2.0,0.0,22.0,3434.904999988079,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,8,6.0,24,1.5,0.0,22.5,3458.396000035763,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,9,6.0,24,2.300000011920929,0.0,21.69999998807907,3451.4209999523164,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,10,6.0,32,2.599999964237213,0.0,29.400000035762787,3442.988000023842,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,11,6.0,32,2.699999988079071,0.0,29.30000001192093,3453.385999976158,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,12,6.0,24,2.400000035762787,0.0,21.599999964237213,3440.160999976158,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,13,6.0,24,2.0,0.0,22.0,3477.139000023842,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,14,6.0,24,2.900000035762787,0.0,21.099999964237213,3432.9810000476837,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2,15,6.0,24,3.0,0.0,21.0,3486.4629999761582,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx6
form,I2+I3,1,8.0,56,22.099999964237213,7.400000035762787,26.5,4946.235999976158,4,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,2,8.0,24,3.5,0.0,20.5,4508.2740000834465,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,3,8.0,32,3.300000011920929,0.0,28.69999998807907,4532.917000023842,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,4,8.0,32,3.199999988079071,0.0,28.80000001192093,4539.748999964238,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,5,8.0,32,1.399999976158142,0.0,30.600000023841858,4630.936999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,6,8.0,32,2.0,0.0,30.0,4549.728,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,7,8.0,32,2.900000035762787,0.0,29.099999964237213,4574.457000047683,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,8,8.0,32,2.300000011920929,0.0,29.69999998807907,4602.503999940395,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,9,8.0,24,3.700000047683716,0.0,20.299999952316284,4560.521000059604,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,10,8.0,24,2.199999988079071,0.0,21.80000001192093,4574.017,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,11,8.0,40,3.800000011920929,3.5,32.69999998807907,4557.543999940395,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,12,8.0,24,2.099999964237213,0.0,21.900000035762787,4592.9030000357625,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,13,8.0,32,2.0,0.0,30.0,4571.145000023842,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,14,8.0,32,2.800000011920929,0.0,29.19999998807907,4572.023000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3,15,8.0,32,2.800000011920929,0.0,29.19999998807907,4534.315,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,1,8.0,4472,3.600000023841858,4444.099999964237,24.30000001192093,8896.900000095367,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,2,8.0,4448,2.5,4424.399999976158,21.100000023841858,8938.599999964237,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,3,8.0,4464,3.099999964237213,4436.400000035763,24.5,8950.900000035763,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,4,8.0,4472,4.699999988079071,4442.199999988079,25.100000023841858,8954.400000035763,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,5,8.0,4464,3.800000011920929,4434.899999976158,25.30000001192093,8957.100000023842,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,6,8.0,5440,3.5,5410.400000035763,26.099999964237213,10951.800000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,7,8.0,4520,2.899999976158142,4496.700000047684,20.399999976158142,9046.000000059605,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,8,8.0,5584,3.5,5541.099999964237,39.40000003576279,10250.699999988079,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,9,8.0,4592,3.0,4558.600000023842,30.399999976158142,9330.899999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,10,8.0,4600,2.300000011920929,4573.599999964237,24.100000023841858,9298.599999964237,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,11,8.0,4592,3.199999988079071,4552.800000011921,36.0,9289.0,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,12,8.0,4592,3.5,4554.699999988079,33.80000001192093,9290.799999952316,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,13,8.0,4576,3.199999988079071,4543.699999988079,29.100000023841858,9240.5,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,14,8.0,4576,2.899999976158142,4548.0,25.100000023841858,9284.300000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I3+I4,15,8.0,4584,3.800000011920929,4551.899999976158,28.30000001192093,9284.699999988079,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,1,8.0,32,3.0,0.0,29.0,4658.679999952316,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,2,8.0,32,3.600000023841858,0.0,28.399999976158142,5545.753000011921,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,3,8.0,32,2.800000011920929,0.0,29.19999998807907,4557.243,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,4,8.0,24,3.199999988079071,0.0,20.80000001192093,4545.725,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,5,8.0,32,2.300000011920929,0.0,29.69999998807907,4540.348000011921,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,6,8.0,40,3.699999988079071,2.900000035762787,33.39999997615814,4556.899999976158,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,7,8.0,40,3.100000023841858,4.100000023841858,32.799999952316284,4554.708999976158,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,8,8.0,24,1.7000000476837158,1.899999976158142,20.399999976158142,4534.349999988079,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,9,8.0,40,2.100000023841858,2.599999964237213,35.30000001192093,4552.377000023842,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,10,8.0,40,3.699999988079071,2.899999976158142,33.40000003576279,4530.624999964237,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,11,8.0,40,3.0,3.899999976158142,33.10000002384186,4556.982999988079,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,12,8.0,32,3.599999964237213,0.0,28.400000035762787,4550.564000035763,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,13,8.0,32,3.600000023841858,0.0,28.399999976158142,4566.805,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,14,8.0,40,3.0,3.299999952316284,33.700000047683716,4569.7289999880795,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I4,15,8.0,32,2.699999988079071,0.0,29.30000001192093,4572.3420000476835,2,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,1,8.0,5592,2.899999976158142,5548.600000023842,40.5,11144.5,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,2,8.0,4568,3.899999976158142,4538.100000023842,26.0,9270.100000023842,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,3,8.0,4576,3.0,4539.100000023842,33.89999997615814,9263.600000023842,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,4,8.0,4576,4.100000023841858,4547.300000011921,24.599999964237213,9256.700000047684,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,5,8.0,5592,3.5,5555.0,33.5,11274.599999964237,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,6,8.0,5568,4.0,5531.100000023842,32.89999997615814,10244.699999928474,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,7,8.0,4544,2.699999988079071,0.0,4541.300000011921,9230.199999988079,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,8,8.0,4616,4.300000011920929,4571.5,40.19999998807907,9200.600000023842,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,9,8.0,4576,3.699999988079071,4545.599999964237,26.700000047683716,9158.700000047684,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,10,8.0,4528,3.399999976158142,4494.100000023842,30.5,9061.000000059605,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,11,8.0,4576,5.0,4548.399999976158,22.600000023841858,9232.300000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,12,8.0,4408,1.800000011920929,4383.899999976158,22.30000001192093,8893.200000047684,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,13,8.0,4336,2.400000035762787,4306.800000011921,26.799999952316284,8732.800000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,14,8.0,5168,2.199999988079071,0.0,5165.800000011921,9732.999999940395,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I4,15,8.0,4304,3.599999964237213,4276.800000011921,23.600000023841858,8685.800000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,1,8.0,24,2.600000023841858,0.0,21.399999976158142,4430.174000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,2,8.0,24,1.699999988079071,0.0,22.30000001192093,4448.346000059604,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,3,8.0,32,2.399999976158142,0.0,29.600000023841858,4437.013000011921,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,4,8.0,24,3.0,0.0,21.0,4428.145999928474,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,5,8.0,24,2.200000047683716,0.0,21.799999952316284,4436.794000023841,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,6,8.0,32,2.300000011920929,0.0,29.69999998807907,4463.497999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,7,8.0,32,2.399999976158142,0.0,29.600000023841858,4434.071999916554,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,8,8.0,24,1.5,0.0,22.5,4440.159999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,9,8.0,24,3.300000011920929,0.0,20.69999998807907,4427.494000000001,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,10,8.0,32,3.100000023841858,0.0,28.899999976158142,4448.115,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,11,8.0,32,4.600000023841858,0.0,27.399999976158142,4640.080999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,12,8.0,24,3.199999988079071,0.0,20.80000001192093,4553.142000083447,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,13,8.0,24,3.099999964237213,0.0,20.900000035762787,4642.600000023842,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,14,8.0,24,2.099999964237213,0.0,21.900000035762787,4596.062999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I2+I3+I4,15,8.0,32,3.799999952316284,0.0,28.200000047683716,4602.727999988079,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I1,1,8.0,4504,3.600000023841858,4474.899999976158,25.5,8982.199999988079,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I1,2,8.0,4560,3.699999988079071,4524.400000035763,31.899999976158142,9069.899999976158,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I1,3,8.0,4664,5.599999964237213,4631.100000023842,27.30000001192093,8606.0,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
form,I1,4,8.0,4536,2.600000023841858,4505.399999976158,28.0,9257.199999988079,3,0,0,0,D:\Projects\scopus\stat\results\form_cpu-2-8\default_CPUx8
